X,Y,Elevation,Target
549659.0,213790.0,102.0,1
549659.0,213790.0,104.0,1
549659.0,213790.0,106.0,1
549659.0,213790.0,108.0,2
549659.0,213790.0,110.0,2
549659.0,213790.0,112.0,2
549659.0,213790.0,114.0,2
549659.0,213790.0,116.0,2
549659.0,213790.0,118.0,3
549659.0,213790.0,120.0,3
549659.0,213790.0,122.0,3
549659.0,213790.0,124.0,4
549659.0,213790.0,126.0,4
549659.0,213790.0,128.0,4
549659.0,213790.0,130.0,4
549659.0,213790.0,132.0,5
549659.0,213790.0,134.0,5
549659.0,213790.0,136.0,6
549659.0,213790.0,138.0,6
549659.0,213790.0,140.0,6
549659.0,213790.0,142.0,7
549659.0,213792.0,78.0,0
549659.0,213792.0,80.0,0
549659.0,213792.0,82.0,0
549659.0,213792.0,84.0,0
549659.0,213792.0,86.0,0
549659.0,213792.0,88.0,0
549659.0,213792.0,90.0,0
549659.0,213792.0,92.0,0
549659.0,213792.0,94.0,1
549659.0,213792.0,96.0,1
549659.0,213792.0,98.0,1
549659.0,213792.0,100.0,1
549659.0,213792.0,102.0,1
549659.0,213792.0,104.0,1
549659.0,213792.0,106.0,1
549659.0,213792.0,108.0,1
549659.0,213792.0,110.0,2
549659.0,213792.0,112.0,2
549659.0,213792.0,114.0,2
549659.0,213792.0,116.0,2
549659.0,213792.0,118.0,3
549659.0,213792.0,120.0,3
549659.0,213792.0,122.0,3
549659.0,213792.0,124.0,4
549659.0,213792.0,126.0,4
549659.0,213792.0,128.0,4
549659.0,213792.0,130.0,5
549659.0,213792.0,132.0,5
549659.0,213792.0,134.0,5
549659.0,213792.0,136.0,6
549659.0,213792.0,138.0,6
549659.0,213792.0,140.0,6
549659.0,213792.0,142.0,7
549659.0,213794.0,78.0,0
549659.0,213794.0,80.0,0
549659.0,213794.0,82.0,0
549659.0,213794.0,84.0,0
549659.0,213794.0,86.0,0
549659.0,213794.0,88.0,0
549659.0,213794.0,90.0,0
549659.0,213794.0,92.0,0
549659.0,213794.0,94.0,0
549659.0,213794.0,96.0,1
549659.0,213794.0,98.0,1
549659.0,213794.0,100.0,1
549659.0,213794.0,102.0,1
549659.0,213794.0,104.0,1
549659.0,213794.0,106.0,1
549659.0,213794.0,108.0,1
549659.0,213794.0,110.0,2
549659.0,213794.0,112.0,2
549659.0,213794.0,114.0,2
549659.0,213794.0,116.0,2
549659.0,213794.0,118.0,3
549659.0,213794.0,120.0,3
549659.0,213794.0,122.0,3
549659.0,213794.0,124.0,4
549659.0,213794.0,126.0,4
549659.0,213794.0,128.0,4
549659.0,213794.0,130.0,5
549659.0,213794.0,132.0,5
549659.0,213794.0,134.0,5
549659.0,213794.0,136.0,6
549659.0,213794.0,138.0,6
549659.0,213794.0,140.0,6
549659.0,213794.0,142.0,7
549659.0,213796.0,78.0,0
549659.0,213796.0,80.0,0
549659.0,213796.0,82.0,0
549659.0,213796.0,84.0,0
549659.0,213796.0,86.0,0
549659.0,213796.0,88.0,0
549659.0,213796.0,90.0,0
549659.0,213796.0,92.0,0
549659.0,213796.0,94.0,0
549659.0,213796.0,96.0,1
549659.0,213796.0,98.0,1
549659.0,213796.0,100.0,1
549659.0,213796.0,102.0,1
549659.0,213796.0,104.0,1
549659.0,213796.0,106.0,1
549659.0,213796.0,108.0,1
549659.0,213796.0,110.0,2
549659.0,213796.0,112.0,2
549659.0,213796.0,114.0,2
549659.0,213796.0,116.0,2
549659.0,213796.0,118.0,2
549659.0,213796.0,120.0,3
549659.0,213796.0,122.0,3
549659.0,213796.0,124.0,4
549659.0,213796.0,126.0,4
549659.0,213796.0,128.0,4
549659.0,213796.0,130.0,5
549659.0,213796.0,132.0,5
549659.0,213796.0,134.0,5
549659.0,213796.0,136.0,6
549659.0,213796.0,138.0,6
549659.0,213796.0,140.0,6
549659.0,213796.0,142.0,7
549659.0,213798.0,78.0,0
549659.0,213798.0,80.0,0
549659.0,213798.0,82.0,0
549659.0,213798.0,84.0,0
549659.0,213798.0,86.0,0
549659.0,213798.0,88.0,0
549659.0,213798.0,90.0,0
549659.0,213798.0,92.0,0
549659.0,213798.0,94.0,0
549659.0,213798.0,96.0,1
549659.0,213798.0,98.0,1
549659.0,213798.0,100.0,1
549659.0,213798.0,102.0,1
549659.0,213798.0,104.0,1
549659.0,213798.0,106.0,1
549659.0,213798.0,108.0,1
549659.0,213798.0,110.0,1
549659.0,213798.0,112.0,2
549659.0,213798.0,114.0,2
549659.0,213798.0,116.0,2
549659.0,213798.0,118.0,2
549659.0,213798.0,120.0,3
549659.0,213798.0,122.0,3
549659.0,213798.0,124.0,4
549659.0,213798.0,126.0,4
549659.0,213798.0,128.0,4
549659.0,213798.0,130.0,5
549659.0,213798.0,132.0,5
549659.0,213798.0,134.0,5
549659.0,213798.0,136.0,6
549659.0,213798.0,138.0,6
549659.0,213798.0,140.0,6
549659.0,213798.0,142.0,7
549659.0,213800.0,78.0,0
549659.0,213800.0,80.0,0
549659.0,213800.0,82.0,0
549659.0,213800.0,84.0,0
549659.0,213800.0,86.0,0
549659.0,213800.0,88.0,0
549659.0,213800.0,90.0,0
549659.0,213800.0,92.0,0
549659.0,213800.0,94.0,0
549659.0,213800.0,96.0,0
549659.0,213800.0,98.0,1
549659.0,213800.0,100.0,1
549659.0,213800.0,102.0,1
549659.0,213800.0,104.0,1
549659.0,213800.0,106.0,1
549659.0,213800.0,108.0,1
549659.0,213800.0,110.0,1
549659.0,213800.0,112.0,2
549659.0,213800.0,114.0,2
549659.0,213800.0,116.0,2
549659.0,213800.0,118.0,2
549659.0,213800.0,120.0,3
549659.0,213800.0,122.0,3
549659.0,213800.0,124.0,3
549659.0,213800.0,126.0,4
549659.0,213800.0,128.0,4
549659.0,213800.0,130.0,5
549659.0,213800.0,132.0,5
549659.0,213800.0,134.0,5
549659.0,213800.0,136.0,6
549659.0,213800.0,138.0,6
549659.0,213800.0,140.0,6
549659.0,213800.0,142.0,7
549659.0,213802.0,78.0,0
549659.0,213802.0,80.0,0
549659.0,213802.0,82.0,0
549659.0,213802.0,84.0,0
549659.0,213802.0,86.0,0
549659.0,213802.0,88.0,0
549659.0,213802.0,90.0,0
549659.0,213802.0,92.0,0
549659.0,213802.0,94.0,0
549659.0,213802.0,96.0,0
549659.0,213802.0,98.0,1
549659.0,213802.0,100.0,1
